Sample,Value
8869,11.07624
8870,11.08457
8871,11.09291
8872,11.10125
8873,11.10960
8874,11.11795
8875,11.12630
8876,11.13466
8877,11.14302
8878,11.15139
8879,11.15976
8880,11.16814
8881,11.17652
8882,11.18491
8883,11.19330
8884,11.20169
8885,11.21009
8886,11.21849
8887,11.22690
8888,11.23531
8889,11.24373
8890,11.25215
8891,11.26058
8892,11.26901
8893,11.27744
8894,11.28588
8895,11.29433
8896,11.30277
8897,11.31123
8898,11.31968
8899,11.32814
8900,11.33661
8901,17.73172
8902,11.35355
8903,11.36203
8904,11.37052
8905,11.37900
8906,11.38750
8907,11.39599
8908,11.40449
8909,11.41300
8910,11.42151
8911,11.43002
8912,11.43854
8913,11.44706
8914,11.45559
8915,11.46412
8916,11.47266
8917,11.48120
8918,11.48974
8919,11.49829
8920,11.50684
8921,11.51540
8922,11.52396
8923,11.53253
8924,11.54110
8925,11.54967
8926,11.55825
8927,11.56684
8928,11.57542
8929,11.58402
8930,11.59261
8931,11.60121
8932,11.60982
8933,11.61843
8934,11.62704
8935,11.63566
8936,11.64428
8937,11.65291
8938,11.66154
8939,11.67017
8940,11.67881
8941,11.68746
8942,11.69610
8943,11.70476
8944,11.71341
8945,11.72207
8946,11.73074
8947,11.73941
8948,11.74808
8949,11.75676
8950,11.76544
8951,11.77413
8952,11.78282
8953,11.79151
8954,11.80021
8955,11.80891
8956,11.81762
8957,11.82633
8958,11.83505
8959,11.84377
8960,11.85249
8961,11.86122
8962,11.86995
8963,11.87869
8964,11.88743
8965,11.89617
8966,11.90492
8967,11.91368
8968,11.92244
8969,11.93120
8970,11.93996
8971,11.94873
8972,11.95751
8973,11.96629
8974,11.97507
8975,11.98386
8976,11.99265
8977,12.00144
8978,12.01024
8979,12.01904
8980,12.02785
8981,12.03666
8982,12.04548
8983,12.05430
8984,12.06312
8985,12.07195
8986,12.08078
8987,12.08962
8988,12.09846
8989,12.10730
8990,12.11615
8991,12.12501
8992,12.13386
8993,12.14272
8994,12.15159
8995,12.16046
8996,12.16933
8997,12.17821
8998,12.18709
8999,12.19597
9000,12.20486
9001,12.55309
9002,12.22266
9003,12.23156
9004,12.24046
9005,12.24937
9006,12.25829
9007,12.26720
9008,12.27613
9009,12.28505
9010,12.29398
9011,12.30292
9012,12.31185
9013,12.32080
9014,12.32974
9015,12.33869
9016,12.34765
9017,12.35661
9018,12.36557
9019,12.37453
9020,12.38350
9021,12.39248
9022,12.40146
9023,12.41044
9024,12.41942
9025,12.42841
9026,12.43741
9027,12.44641
9028,12.45541
9029,12.46441
9030,12.47342
9031,12.48244
9032,12.49146
9033,12.50048
9034,12.50950
9035,12.51853
9036,12.52757
9037,12.53660
9038,12.54565
9039,12.55469
9040,12.56374
9041,12.57279
9042,12.58185
9043,12.59091
9044,12.59998
9045,12.60905
9046,12.61812
9047,12.62720
9048,12.63628
9049,12.64536
9050,12.65445
9051,12.66354
9052,12.67264
9053,12.68174
9054,12.69084
9055,12.69995
9056,12.70906
9057,12.71818
9058,12.72730
9059,12.73642
9060,12.74555
9061,12.75468
9062,12.76381
9063,12.77295
9064,12.78209
9065,12.79124
9066,12.80039
9067,12.80954
9068,12.81870
9069,12.82786
9070,12.83703
9071,12.84620
9072,12.85537
9073,12.86455
9074,12.87373
9075,12.88291
9076,12.89210
9077,12.90129
9078,12.91049
9079,12.91969
9080,12.92889
9081,12.93810
9082,12.94731
9083,12.95652
9084,12.96574
9085,12.97497
9086,12.98419
9087,12.99342
9088,13.00265
9089,13.01189
9090,13.02113
9091,13.03038
9092,13.03963
9093,13.04888
9094,13.05813
9095,13.06739
9096,13.07666
9097,13.08593
9098,13.09520
9099,13.10447
9100,13.11375
9101,16.27697
9102,13.13232
9103,13.14161
9104,13.15090
9105,13.16020
9106,13.16950
9107,13.17880
9108,13.18811
9109,13.19742
9110,13.20674
9111,13.21605
9112,13.22538
9113,13.23470
9114,13.24403
9115,13.25337
9116,13.26270
9117,13.27204
9118,13.28139
9119,13.29074
9120,13.30009
9121,13.30944
9122,13.31880
9123,13.32817
9124,13.33753
9125,13.34690
9126,13.35628
9127,13.36565
9128,13.37503
9129,13.38442
9130,13.39381
9131,13.40320
9132,13.41259
9133,13.42199
9134,13.43139
9135,13.44080
9136,13.45021
9137,13.45962
9138,13.46904
9139,13.47846
9140,13.48788
9141,13.49731
9142,13.50674
9143,13.51617
9144,13.52561
9145,13.53505
9146,13.54450
9147,13.55395
9148,13.56340
9149,13.57285
9150,13.58231
9151,13.59178
9152,13.60124
9153,13.61071
9154,13.62018
9155,13.62966
9156,13.63914
9157,13.64862
9158,13.65811
9159,13.66760
9160,13.67710
9161,13.68659
9162,13.69610
9163,13.70560
9164,13.71511
9165,13.72462
9166,13.73413
9167,13.74365
9168,13.75317
9169,13.76270
9170,13.77223
9171,13.78176
9172,13.79130
9173,13.80084
9174,13.81038
9175,13.81992
9176,13.82947
9177,13.83903
9178,13.84858
9179,13.85814
9180,13.86771
9181,13.87727
9182,13.88684
9183,13.89641
9184,13.90599
9185,13.91557
9186,13.92515
9187,13.93474
9188,13.94433
9189,13.95393
9190,13.96352
9191,13.97312
9192,13.98273
9193,13.99233
9194,14.00194
9195,14.01156
9196,14.02117
9197,14.03080
9198,14.04042
9199,14.05005
9200,14.05968
9201,22.24401
9202,14.07895
9203,14.08859
9204,14.09823
9205,14.10788
9206,14.11753
9207,14.12718
9208,14.13684
9209,14.14650
9210,14.15616
9211,14.16583
9212,14.17550
9213,14.18518
9214,14.19485
9215,14.20453
9216,14.21422
9217,14.22390
9218,14.23359
9219,14.24329
9220,14.25298
9221,14.26268
9222,14.27238
9223,14.28209
9224,14.29180
9225,14.30151
9226,14.31123
9227,14.32095
9228,14.33067
9229,14.34040
9230,14.35012
9231,14.35986
9232,14.36959
9233,14.37933
9234,14.38907
9235,14.39882
9236,14.40856
9237,14.41832
9238,14.42807
9239,14.43783
9240,14.44759
9241,14.45735
9242,14.46712
9243,14.47689
9244,14.48666
9245,14.49644
9246,14.50622
9247,14.51600
9248,14.52579
9249,14.53558
9250,14.54537
9251,14.55517
9252,14.56496
9253,14.57477
9254,14.58457
9255,14.59438
9256,14.60419
9257,14.61401
9258,14.62382
9259,14.63364
9260,14.64347
9261,14.65329
9262,14.66312
9263,14.67296
9264,14.68279
9265,14.69263
9266,14.70247
9267,14.71232
9268,14.72217
9269,14.73202
9270,14.74187
9271,14.75173
9272,14.76159
9273,14.77146
9274,14.78132
9275,14.79119
9276,14.80106
9277,14.81094
9278,14.82082
9279,14.83070
9280,14.84059
9281,14.85047
9282,14.86037
9283,14.87026
9284,14.88016
9285,14.89006
9286,14.89996
9287,14.90987
9288,14.91977
9289,14.92969
9290,14.93960
9291,14.94952
9292,14.95944
9293,14.96936
9294,14.97929
9295,14.98922
9296,14.99915
9297,15.00909
9298,15.01903
9299,15.02897
9300,15.03891
9301,7.16587
9302,15.05881
9303,15.06877
9304,15.07872
9305,15.08868
9306,15.09864
9307,15.10861
9308,15.11858
9309,15.12855
9310,15.13852
9311,15.14850
9312,15.15848
9313,15.16846
9314,15.17845
9315,15.18844
9316,15.19843
9317,15.20842
9318,15.21842
9319,15.22842
9320,15.23842
9321,15.24843
9322,15.25844
9323,15.26845
9324,15.27846
9325,15.28848
9326,15.29850
9327,15.30852
9328,15.31855
9329,15.32858
9330,15.33861
9331,15.34864
9332,15.35868
9333,15.36872
9334,15.37876
9335,15.38881
9336,15.39885
9337,15.40891
9338,15.41896
9339,15.42902
9340,15.43908
9341,15.44914
9342,15.45920
9343,15.46927
9344,15.47934
9345,15.48941
9346,15.49949
9347,15.50957
9348,15.51965
9349,15.52973
9350,15.53982
9351,15.54991
9352,15.56000
9353,15.57010
9354,15.58020
9355,15.59030
9356,15.60040
9357,15.61051
9358,15.62062
9359,15.63073
9360,15.64084
9361,15.65096
9362,15.66108
9363,15.67120
9364,15.68133
9365,15.69146
9366,15.70159
9367,15.71172
9368,15.72186
9369,15.73199
9370,15.74214
9371,15.75228
9372,15.76243
9373,15.77258
9374,15.78273
9375,15.79288
9376,15.80304
9377,15.81320
9378,15.82336
9379,15.83353
9380,15.84370
9381,15.85387
9382,15.86404
9383,15.87421
9384,15.88439
9385,15.89457
9386,15.90476
9387,15.91494
9388,15.92513
9389,15.93532
9390,15.94552
9391,15.95571
9392,15.96591
9393,15.97611
9394,15.98632
9395,15.99653
9396,16.00674
9397,16.01695
9398,16.02716
9399,16.03738
9400,16.04760
9401,6.62426
9402,16.06805
9403,16.07827
9404,16.08850
9405,16.09873
9406,16.10897
9407,16.11921
9408,16.12945
9409,16.13969
9410,16.14993
9411,16.16018
9412,16.17043
9413,16.18068
9414,16.19094
9415,16.20120
9416,16.21146
9417,16.22172
9418,16.23198
9419,16.24225
9420,16.25252
9421,16.26279
9422,16.27307
9423,16.28334
9424,16.29362
9425,16.30391
9426,16.31419
9427,16.32448
9428,16.33477
9429,16.34506
9430,16.35535
9431,16.36565
9432,16.37595
9433,16.38625
9434,16.39655
9435,16.40686
9436,16.41717
9437,16.42748
9438,16.43779
9439,16.44811
9440,16.45843
9441,16.46875
9442,16.47907
9443,16.48940
9444,16.49973
9445,16.51006
9446,16.52039
9447,16.53072
9448,16.54106
9449,16.55140
9450,16.56174
9451,16.57209
9452,16.58243
9453,16.59278
9454,16.60313
9455,16.61349
9456,16.62384
9457,16.63420
9458,16.64456
9459,16.65493
9460,16.66529
9461,16.67566
9462,16.68603
9463,16.69640
9464,16.70677
9465,16.71715
9466,16.72753
9467,16.73791
9468,16.74830
9469,16.75868
9470,16.76907
9471,16.77946
9472,16.78985
9473,16.80025
9474,16.81064
9475,16.82104
9476,16.83145
9477,16.84185
9478,16.85226
9479,16.86266
9480,16.87307
9481,16.88349
9482,16.89390
9483,16.90432
9484,16.91474
9485,16.92516
9486,16.93558
9487,16.94601
9488,16.95644
9489,16.96687
9490,16.97730
9491,16.98774
9492,16.99817
9493,17.00861
9494,17.01905
9495,17.02950
9496,17.03994
9497,17.05039
9498,17.06084
9499,17.07129
9500,17.08175
9501,7.30519
9502,17.10266
9503,17.11312
9504,17.12358
9505,17.13405
9506,17.14452
9507,17.15499
9508,17.16546
9509,17.17593
9510,17.18641
9511,17.19688
9512,17.20736
9513,17.21784
9514,17.22833
9515,17.23881
9516,17.24930
9517,17.25979
9518,17.27028
9519,17.28078
9520,17.29127
9521,17.30177
9522,17.31227
9523,17.32277
9524,17.33328
9525,17.34379
9526,17.35429
9527,17.36480
9528,17.37532
9529,17.38583
9530,17.39635
9531,17.40687
9532,17.41739
9533,17.42791
9534,17.43843
9535,17.44896
9536,17.45949
9537,17.47002
9538,17.48055
9539,17.49109
9540,17.50162
9541,17.51216
9542,17.52270
9543,17.53325
9544,17.54379
9545,17.55434
9546,17.56488
9547,17.57544
9548,17.58599
9549,17.59654
9550,17.60710
9551,17.61766
9552,17.62822
9553,17.63878
9554,17.64934
9555,17.65991
9556,17.67047
9557,17.68104
9558,17.69162
9559,17.70219
9560,17.71276
9561,17.72334
9562,17.73392
9563,17.74450
9564,17.75508
9565,17.76567
9566,17.77625
9567,17.78684
9568,17.79743
9569,17.80803
9570,17.81862
9571,17.82922
9572,17.83981
9573,17.85041
9574,17.86101
9575,17.87162
9576,17.88222
9577,17.89283
9578,17.90344
9579,17.91405
9580,17.92466
9581,17.93527
9582,17.94589
9583,17.95651
9584,17.96713
9585,17.97775
9586,17.98837
9587,17.99900
9588,18.00962
9589,18.02025
9590,18.03088
9591,18.04151
9592,18.05215
9593,18.06278
9594,18.07342
9595,18.08406
9596,18.09470
9597,18.10534
9598,18.11598
9599,18.12663
9600,18.13728
9601,27.76503
9602,18.15858
9603,18.16923
9604,18.17989
9605,18.19054
9606,18.20120
9607,18.21186
9608,18.22252
9609,18.23318
9610,18.24385
9611,18.25451
9612,18.26518
9613,18.27585
9614,18.28652
9615,18.29720
9616,18.30787
9617,18.31855
9618,18.32922
9619,18.33990
9620,18.35058
9621,18.36127
9622,18.37195
9623,18.38264
9624,18.39333
9625,18.40402
9626,18.41471
9627,18.42540
9628,18.43609
9629,18.44679
9630,18.45749
9631,18.46819
9632,18.47889
9633,18.48959
9634,18.50029
9635,18.51100
9636,18.52170
9637,18.53241
9638,18.54312
9639,18.55383
9640,18.56455
9641,18.57526
9642,18.58598
9643,18.59670
9644,18.60742
9645,18.61814
9646,18.62886
9647,18.63958
9648,18.65031
9649,18.66103
9650,18.67176
9651,18.68249
9652,18.69322
9653,18.70396
9654,18.71469
9655,18.72543
9656,18.73617
9657,18.74690
9658,18.75765
9659,18.76839
9660,18.77913
9661,18.78988
9662,18.80062
9663,18.81137
9664,18.82212
9665,18.83287
9666,18.84362
9667,18.85438
9668,18.86513
9669,18.87589
9670,18.88664
9671,18.89740
9672,18.90817
9673,18.91893
9674,18.92969
9675,18.94046
9676,18.95122
9677,18.96199
9678,18.97276
9679,18.98353
9680,18.99430
9681,19.00508
9682,19.01585
9683,19.02663
9684,19.03740
9685,19.04818
9686,19.05896
9687,19.06974
9688,19.08053
9689,19.09131
9690,19.10210
9691,19.11288
9692,19.12367
9693,19.13446
9694,19.14525
9695,19.15605
9696,19.16684
9697,19.17763
9698,19.18843
9699,19.19923
9700,19.21003
9701,13.85472
9702,19.23163
9703,19.24243
9704,19.25324
9705,19.26404
9706,19.27485
9707,19.28566
9708,19.29646
9709,19.30727
9710,19.31809
9711,19.32890
9712,19.33971
9713,19.35053
9714,19.36135
9715,19.37216
9716,19.38298
9717,19.39380
9718,19.40462
9719,19.41545
9720,19.42627
9721,19.43710
9722,19.44792
9723,19.45875
9724,19.46958
9725,19.48041
9726,19.49124
9727,19.50207
9728,19.51291
9729,19.52374
9730,19.53458
9731,19.54541
9732,19.55625
9733,19.56709
9734,19.57793
9735,19.58877
9736,19.59962
9737,19.61046
9738,19.62131
9739,19.63215
9740,19.64300
9741,19.65385
9742,19.66470
9743,19.67555
9744,19.68640
9745,19.69726
9746,19.70811
9747,19.71896
9748,19.72982
9749,19.74068
9750,19.75154
9751,19.76240
9752,19.77326
9753,19.78412
9754,19.79498
9755,19.80585
9756,19.81671
9757,19.82758
9758,19.83844
9759,19.84931
9760,19.86018
9761,19.87105
9762,19.88192
9763,19.89280
9764,19.90367
9765,19.91454
9766,19.92542
9767,19.93630
9768,19.94717
9769,19.95805
9770,19.96893
9771,19.97981
9772,19.99069
9773,20.00158
9774,20.01246
9775,20.02334
9776,20.03423
9777,20.04511
9778,20.05600
9779,20.06689
9780,20.07778
9781,20.08867
9782,20.09956
9783,20.11045
9784,20.12135
9785,20.13224
9786,20.14314
9787,20.15403
9788,20.16493
9789,20.17583
9790,20.18672
9791,20.19762
9792,20.20852
9793,20.21943
9794,20.23033
9795,20.24123
9796,20.25213
9797,20.26304
9798,20.27395
9799,20.28485
9800,20.29576
9801,12.07902
9802,20.31758
9803,20.32849
9804,20.33940
9805,20.35031
9806,20.36122
9807,20.37214
9808,20.38305
9809,20.39397
9810,20.40488
9811,20.41580
9812,20.42672
9813,20.43764
9814,20.44856
9815,20.45948
9816,20.47040
9817,20.48132
9818,20.49224
9819,20.50316
9820,20.51409
9821,20.52501
9822,20.53594
9823,20.54687
9824,20.55779
9825,20.56872
9826,20.57965
9827,20.59058
9828,20.60151
9829,20.61244
9830,20.62337
9831,20.63430
9832,20.64524
9833,20.65617
9834,20.66711
9835,20.67804
9836,20.68898
9837,20.69992
9838,20.71085
9839,20.72179
9840,20.73273
9841,20.74367
9842,20.75461
9843,20.76555
9844,20.77649
9845,20.78744
9846,20.79838
9847,20.80932
9848,20.82027
9849,20.83121
9850,20.84216
9851,20.85310
9852,20.86405
9853,20.87500
9854,20.88595
9855,20.89690
9856,20.90785
9857,20.91880
9858,20.92975
9859,20.94070
9860,20.95165
9861,20.96260
9862,20.97356
9863,20.98451
9864,20.99547
9865,21.00642
9866,21.01738
9867,21.02833
9868,21.03929
9869,21.05025
9870,21.06121
9871,21.07216
9872,21.08312
9873,21.09408
9874,21.10504
9875,21.11600
9876,21.12697
9877,21.13793
9878,21.14889
9879,21.15985
9880,21.17082
9881,21.18178
9882,21.19275
9883,21.20371
9884,21.21468
9885,21.22564
9886,21.23661
9887,21.24758
9888,21.25854
9889,21.26951
9890,21.28048
9891,21.29145
9892,21.30242
9893,21.31339
9894,21.32436
9895,21.33533
9896,21.34630
9897,21.35727
9898,21.36825
9899,21.37922
9900,21.39019
9901,19.26318
9902,21.41214
9903,21.42311
9904,21.43409
9905,21.44506
9906,21.45604
9907,21.46702
9908,21.47799
9909,21.48897
9910,21.49995
9911,21.51093
9912,21.52190
9913,21.53288
9914,21.54386
9915,21.55484
9916,21.56582
9917,21.57680
9918,21.58778
9919,21.59876
9920,21.60974
9921,21.62072
9922,21.63171
9923,21.64269
9924,21.65367
9925,21.66465
9926,21.67564
9927,21.68662
9928,21.69760
9929,21.70859
9930,21.71957
9931,21.73056
9932,21.74154
9933,21.75253
9934,21.76351
9935,21.77450
9936,21.78549
9937,21.79647
9938,21.80746
9939,21.81845
9940,21.82943
9941,21.84042
9942,21.85141
9943,21.86240
9944,21.87339
9945,21.88437
9946,21.89536
9947,21.90635
9948,21.91734
9949,21.92833
9950,21.93932
9951,21.95031
9952,21.96130
9953,21.97229
9954,21.98328
9955,21.99427
9956,22.00527
9957,22.01626
9958,22.02725
9959,22.03824
9960,22.04923
9961,22.06022
9962,22.07122
9963,22.08221
9964,22.09320
9965,22.10419
9966,22.11519
9967,22.12618
9968,22.13717
9969,22.14817
9970,22.15916
9971,22.17015
9972,22.18115
9973,22.19214
9974,22.20313
9975,22.21413
9976,22.22512
9977,22.23612
9978,22.24711
9979,22.25811
9980,22.26910
9981,22.28009
9982,22.29109
9983,22.30208
9984,22.31308
9985,22.32407
9986,22.33507
9987,22.34606
9988,22.35706
9989,22.36805
9990,22.37905
9991,22.39004
9992,22.40104
9993,22.41204
9994,22.42303
9995,22.43403
9996,22.44502
9997,22.45602
9998,22.46701
9999,22.47801
10000,22.48900
